A_FB,A_C,A_in,A_out
0.5,0.0,0.14285714285714285,-1.0
-0.5,0.0,0.0,0.0
-1.0,0.0,0.0,0.0
-0.42857142857142855,-0.42857142857142855,0.3333333333333333,-0.6
-1.0,1.0,0.0,0.0
1.0,-1.0,1.0,-1.0
1.0,1.0,-1.0,1.0
-1.0,1.0,0.0,0.0
-0.2,0.2,0.0,0.0
1.0,1.0,0.0,0.0
0.3333333333333333,-0.3333333333333333,0.2,-1.0
-1.0,1.0,-1.0,1.0
0.0,0.0,-0.3333333333333333,1.0
-0.3333333333333333,0.3333333333333333,0.0,0.0
-1.0,-1.0,1.0,-1.0
1.0,1.0,-1.0,1.0
-1.0,-1.0,1.0,-1.0
-1.0,-1.0,1.0,-1.0
0.3333333333333333,0.3333333333333333,0.0,0.0
0.0,-1.0,0.0,0.0
-1.0,1.0,0.0,0.0
0.0,0.25,0.07692307692307693,-0.3333333333333333
-1.0,-1.0,1.0,-1.0
-1.0,1.0,-0.3333333333333333,1.0
1.0,-1.0,1.0,-1.0
1.0,1.0,0.0,0.0
-1.0,1.0,-1.0,1.0
0.0,0.0,0.0,0.0
-1.0,1.0,0.0,0.0
-0.3333333333333333,-0.3333333333333333,0.0,0.0
-1.0,1.0,-0.3333333333333333,1.0
0.0,0.0,0.0,0.0
0.3333333333333333,1.0,0.0,0.0
-1.0,1.0,0.0,0.0
-1.0,1.0,-1.0,1.0
0.0,-1.0,0.3333333333333333,-1.0
0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0
-0.5,0.0,0.14285714285714285,-1.0
0.3333333333333333,-1.0,0.2,-1.0
0.0,0.0,0.0,0.0
0.0,0.0,0.3333333333333333,-1.0
1.0,1.0,0.0,0.0
-1.0,-0.6,0.3333333333333333,-0.5
1.0,1.0,0.0,0.0
1.0,1.0,-1.0,1.0
-1.0,1.0,-1.0,1.0
0.0,0.0,0.0,0.0
